iteam_id,name,title,short_title,manual_product_name,review,no_review,unit_cost,price,discount,offer_date
195801323,"Partaker 18.5 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 4th Core I5, Windows 10 Pro or Linux Ubuntu, A15, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD","Partaker 18.5 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 4th Core I5, Windows 10 Pro or Linux Ubuntu, A15, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD","Partaker 18.5 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 4th Core I5, Windows 10 Pro or Linux Ubuntu, A15, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD",,0,0,1318.35,1318.35,0,
195678432,"Partaker 17"" TFT LED IP65 Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A9, VGA, HDMI, LAN, 2 x COM, 4G RAM, 64G SSD","Partaker 17"" TFT LED IP65 Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A9, VGA, HDMI, LAN, 2 x COM, 4G RAM, 64G SSD","Partaker 17"" TFT LED IP65 Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A9, VGA, HDMI, LAN, 2 x COM, 4G RAM, 64G SSD",,0,0,1318.35,1318.35,0,
178908295,"8K Mini PC, Intel 8 Core I9 9880H, HUNSN BM23g, Gaming Computer, HTPC, Windows 11 Pro or Linux Ubuntu, Support Proxmox, Esxi, 4G Graphic, DVI, DP, HDMI, TypeC, 16G RAM, 256G M.2 SSD","8K Mini PC, Intel 8 Core I9 9880H, HUNSN BM23g, Gaming Computer, HTPC, Windows 11 Pro or Linux Ubuntu, Support Proxmox, Esxi, 4G Graphic, DVI, DP, HDMI, TypeC, 16G RAM, 256G M.2 SSD","8K Mini PC, Intel 8 Core I9 9880H, HUNSN BM23g, Gaming Computer, HTPC, Windows 11 Pro or Linux Ubuntu, Support Proxmox, Esxi, 4G Graphic, DVI, DP, HDMI, TypeC, 16G RAM, 256G M.2 SSD",,0,0,1314.99,1314.99,0,
177742448,"Partaker Mini PC Gaming, Intel i7-9700F 8 Cores up to 4.7Ghz CPU, Win 10 Pro Desktop Computer, 16GB DDR4 RAM 240GB SSD, Built-in GTX1650 4G DDR5 1740MH Dedicated Graphics Card, HD DP DVI LAN","Partaker Mini PC Gaming, Intel i7-9700F 8 Cores up to 4.7Ghz CPU, Win 10 Pro Desktop Computer, 16GB DDR4 RAM 240GB SSD, Built-in GTX1650 4G DDR5 1740MH Dedicated Graphics Card, HD DP DVI LAN","Partaker Mini PC Gaming, Intel i7-9700F 8 Cores up to 4.7Ghz CPU, Win 10 Pro Desktop Computer, 16GB DDR4 RAM 240GB SSD, Built-in GTX1650 4G DDR5 1740MH Dedicated Graphics Card, HD DP DVI LAN",,0,0,1310.99,1310.99,0,
179399586,"Partaker Fanless Mini PC,Industrial Computer,IPC,Intel Core i7 8565U Processor,8G RAM 512G SSD Windows 10/11 Pro,TPM2.0, AES-NI, 1xVGA, 1xHD, 4xLAN, 4xCOM, 9-36V, WiFi","Partaker Fanless Mini PC,Industrial Computer,IPC,Intel Core i7 8565U Processor,8G RAM 512G SSD Windows 10/11 Pro,TPM2.0, AES-NI, 1xVGA, 1xHD, 4xLAN, 4xCOM, 9-36V, WiFi","Partaker Fanless Mini PC,Industrial Computer,IPC,Intel Core i7 8565U Processor,8G RAM 512G SSD Windows 10/11 Pro,TPM2.0, AES-NI, 1xVGA, 1xHD, 4xLAN, 4xCOM, 9-36V, WiFi",,0,0,1310.99,1310.99,0,
195676581,"Partaker 17"" TFT LED IP65 Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A8, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD","Partaker 17"" TFT LED IP65 Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A8, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD","Partaker 17"" TFT LED IP65 Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A8, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD",,0,0,1310.99,1310.99,0,
195700851,"Partaker 19 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A10, VGA, HDMI, LAN, 2 x COM, 4G RAM, 64G SSD","Partaker 19 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A10, VGA, HDMI, LAN, 2 x COM, 4G RAM, 64G SSD","Partaker 19 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A10, VGA, HDMI, LAN, 2 x COM, 4G RAM, 64G SSD",,0,0,1310.99,1310.99,0,
195701427,"Partaker 19 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 4th Core I5, Windows 10 Pro or Linux Ubuntu, A11, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD","Partaker 19 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 4th Core I5, Windows 10 Pro or Linux Ubuntu, A11, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD","Partaker 19 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 4th Core I5, Windows 10 Pro or Linux Ubuntu, A11, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD",,0,0,1310.99,1310.99,0,
195768226,"Partaker 18.5 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A12, VGA, HDMI, LAN, 2 x COM, 4G RAM, 64G SSD","Partaker 18.5 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A12, VGA, HDMI, LAN, 2 x COM, 4G RAM, 64G SSD","Partaker 18.5 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A12, VGA, HDMI, LAN, 2 x COM, 4G RAM, 64G SSD",,0,0,1310.99,1310.99,0,
195804931,"Partaker 21.5"" TFT LED IP65 Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 3th Core I5, Windows 10 Pro, A17, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD 1TB HDD","Partaker 21.5"" TFT LED IP65 Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 3th Core I5, Windows 10 Pro, A17, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD 1TB HDD","Partaker 21.5"" TFT LED IP65 Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 3th Core I5, Windows 10 Pro, A17, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD 1TB HDD",,0,0,1310.99,1310.99,0,
177740705,Mini Gaming PC Intel Core i7-9700F GTX1050Ti 4G Win 10 M.2 NVMe SSD Desktop Computer 4K Multi-Display AC WiFi 16GB Ram 512GB SSD,Mini Gaming PC Intel Core i7-9700F GTX1050Ti 4G Win 10 M.2 NVMe SSD Desktop Computer 4K Multi-Display AC WiFi 16GB Ram 512GB SSD,Mini Gaming PC Intel Core i7-9700F GTX1050Ti 4G Win 10 M.2 NVMe SSD Desktop Computer 4K Multi-Display AC WiFi 16GB Ram 512GB SSD,,0,0,1310.99,1310.99,0,
191860484,"Lenovo ThinkPad L13 Yoga Gen 3 Intel Laptop, 13.3"" IPS Touch  60Hz  60Hz, i5-1235U,   Iris Xe Graphics, 8GB, 512GB, Win 11 Pro","Lenovo ThinkPad L13 Yoga Gen 3 Intel Laptop, 13.3"" IPS Touch  60Hz  60Hz, i5-1235U,   Iris Xe Graphics, 8GB, 512GB, Win 11 Pro","Lenovo ThinkPad L13 Yoga Gen 3 Intel Laptop, 13.3"" IPS Touch  60Hz  60Hz, i5-1235U,   Iris Xe Graphics, 8GB, 512GB, Win 11 Pro",,0,0,1310.19,1310.19,0,
178909340,"8K Mini PC, Intel 8 Core I7 10870H, HUNSN BM23g, Gaming Computer, HTPC, Windows 11 Pro or Linux Ubuntu, Support Proxmox, Esxi, 4G Graphic, DVI, DP, HDMI, TypeC, 16G RAM, 256G M.2 SSD","8K Mini PC, Intel 8 Core I7 10870H, HUNSN BM23g, Gaming Computer, HTPC, Windows 11 Pro or Linux Ubuntu, Support Proxmox, Esxi, 4G Graphic, DVI, DP, HDMI, TypeC, 16G RAM, 256G M.2 SSD","8K Mini PC, Intel 8 Core I7 10870H, HUNSN BM23g, Gaming Computer, HTPC, Windows 11 Pro or Linux Ubuntu, Support Proxmox, Esxi, 4G Graphic, DVI, DP, HDMI, TypeC, 16G RAM, 256G M.2 SSD",,0,0,1308.99,1308.99,0,
156798177,"4K Mini PC, Intel 8 Cores I7 10870H, HUNSN BM21b, Desktop Computer, Server, Windows 11 Pro or Linux Ubuntu, AC WiFi, BT, DP, HDMI, 6 x USB3.0, Type-C, LAN, Smart Fan, 64G RAM, 1TB M.2 2280 NVME SSD","4K Mini PC, Intel 8 Cores I7 10870H, HUNSN BM21b, Desktop Computer, Server, Windows 11 Pro or Linux Ubuntu, AC WiFi, BT, DP, HDMI, 6 x USB3.0, Type-C, LAN, Smart Fan, 64G RAM, 1TB M.2 2280 NVME SSD","4K Mini PC, Intel 8 Cores I7 10870H, HUNSN BM21b, Desktop Computer, Server, Windows 11 Pro or Linux Ubuntu, AC WiFi, BT, DP, HDMI, 6 x USB3.0, Type-C, LAN, Smart Fan, 64G RAM, 1TB M.2 2280 NVME SSD",,0,0,1306.99,1306.99,0,
156748883,"4K Mini PC, Intel 8 Cores I7 10870H, HUNSN BM21, Desktop Computer, Server, Windows 11 Pro or Linux Ubuntu, AC WiFi, BT, DP, HDMI, 6 x USB3.0, Type-C, LAN, Smart Fan, 64G RAM, 1TB M.2 2280 NVME SSD","4K Mini PC, Intel 8 Cores I7 10870H, HUNSN BM21, Desktop Computer, Server, Windows 11 Pro or Linux Ubuntu, AC WiFi, BT, DP, HDMI, 6 x USB3.0, Type-C, LAN, Smart Fan, 64G RAM, 1TB M.2 2280 NVME SSD","4K Mini PC, Intel 8 Cores I7 10870H, HUNSN BM21, Desktop Computer, Server, Windows 11 Pro or Linux Ubuntu, AC WiFi, BT, DP, HDMI, 6 x USB3.0, Type-C, LAN, Smart Fan, 64G RAM, 1TB M.2 2280 NVME SSD",,0,0,1306.99,1306.99,0,
190909832,"Intel NUC 11 Pro NUC11TNHi7 Tiger Canyon Home & Business Mini PC Mini Desktop 11th Gen Intel® Core i7-1165G7 Processor Upto 4.7 GHz Turbo,4 Cores,8 Threads,12 MB L3 Cache(16G RAM,1T SSD)","Intel NUC 11 Pro NUC11TNHi7 Tiger Canyon Home & Business Mini PC Mini Desktop 11th Gen Intel® Core i7-1165G7 Processor Upto 4.7 GHz Turbo,4 Cores,8 Threads,12 MB L3 Cache(16G RAM,1T SSD)","Intel NUC 11 Pro NUC11TNHi7 Tiger Canyon Home & Business Mini PC Mini Desktop 11th Gen Intel® Core i7-1165G7 Processor Upto 4.7 GHz Turbo,4 Cores,8 Threads,12 MB L3 Cache(16G RAM,1T SSD)",,0,0,1304.55,1304.55,0,
190909853,"Intel NUC 11 Pro NUC11TNKi7 Tiger Canyon Home & Business Mini PC Mini Desktop 11th Gen Intel® Core i7-1165G7 Processor Upto 4.7 GHz Turbo,4 Cores,8 Threads,12 MB L3 Cache(16G RAM,1T SSD)","Intel NUC 11 Pro NUC11TNKi7 Tiger Canyon Home & Business Mini PC Mini Desktop 11th Gen Intel® Core i7-1165G7 Processor Upto 4.7 GHz Turbo,4 Cores,8 Threads,12 MB L3 Cache(16G RAM,1T SSD)","Intel NUC 11 Pro NUC11TNKi7 Tiger Canyon Home & Business Mini PC Mini Desktop 11th Gen Intel® Core i7-1165G7 Processor Upto 4.7 GHz Turbo,4 Cores,8 Threads,12 MB L3 Cache(16G RAM,1T SSD)",,0,0,1304.55,1304.55,0,
178263934,"Gaming Mini PC,8K Mini Computer,Intel Core i9 9880H,GeForce GTX 1650 4G DDR5,2*DDR4 M.2 NVME Desktop Computer,Win10 DVI DP HD-MI Type C,32GB Ram 512GB SSD","Gaming Mini PC,8K Mini Computer,Intel Core i9 9880H,GeForce GTX 1650 4G DDR5,2*DDR4 M.2 NVME Desktop Computer,Win10 DVI DP HD-MI Type C,32GB Ram 512GB SSD","Gaming Mini PC,8K Mini Computer,Intel Core i9 9880H,GeForce GTX 1650 4G DDR5,2*DDR4 M.2 NVME Desktop Computer,Win10 DVI DP HD-MI Type C,32GB Ram 512GB SSD",,0,0,1303.63,1303.63,0,
195673551,"Partaker 15.6 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A7, VGA, HDMI, LAN, 2 x COM, 4G RAM, 128G SSD","Partaker 15.6 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A7, VGA, HDMI, LAN, 2 x COM, 4G RAM, 128G SSD","Partaker 15.6 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A7, VGA, HDMI, LAN, 2 x COM, 4G RAM, 128G SSD",,0,0,1303.63,1303.63,0,
178263934,"Gaming Mini PC,8K Mini Computer,Intel Core I7 10870H,GeForce GTX 1650 4G DDR5,2*DDR4 M.2 NVME Desktop Computer,Win10 DVI DP HD-MI Type C,32GB Ram 512GB SSD","Gaming Mini PC,8K Mini Computer,Intel Core I7 10870H,GeForce GTX 1650 4G DDR5,2*DDR4 M.2 NVME Desktop Computer,Win10 DVI DP HD-MI Type C,32GB Ram 512GB SSD","Gaming Mini PC,8K Mini Computer,Intel Core I7 10870H,GeForce GTX 1650 4G DDR5,2*DDR4 M.2 NVME Desktop Computer,Win10 DVI DP HD-MI Type C,32GB Ram 512GB SSD",,0,0,1303.63,1303.63,0,
109343054,"Fanless Industrial Computer, IPC, Mini PC, Intel I7 8550U 8565U 8665U, HUNSN IM03, Windows 11 or Linux Ubuntu, VGA, HDMI, LAN, 2 x COM RS232, 3 x USB2.0, 4 x USB3.0, 64G DDR4 RAM, 512G SSD, 2TB HDD","Fanless Industrial Computer, IPC, Mini PC, Intel I7 8550U 8565U 8665U, HUNSN IM03, Windows 11 or Linux Ubuntu, VGA, HDMI, LAN, 2 x COM RS232, 3 x USB2.0, 4 x USB3.0, 64G DDR4 RAM, 512G SSD, 2TB HDD","Fanless Industrial Computer, IPC, Mini PC, Intel I7 8550U 8565U 8665U, HUNSN IM03, Windows 11 or Linux Ubuntu, VGA, HDMI, LAN, 2 x COM RS232, 3 x USB2.0, 4 x USB3.0, 64G DDR4 RAM, 512G SSD, 2TB HDD",,0,0,1302.99,1302.99,0,
178908295,"8K Mini PC, Intel 8 Core I9 9880H, HUNSN BM23g, Gaming Computer, HTPC, Windows 11 Pro or Linux Ubuntu, Support Proxmox, Esxi, 4G Graphic, DVI, DP, HDMI, TypeC, 8G RAM, 512G M.2 SSD","8K Mini PC, Intel 8 Core I9 9880H, HUNSN BM23g, Gaming Computer, HTPC, Windows 11 Pro or Linux Ubuntu, Support Proxmox, Esxi, 4G Graphic, DVI, DP, HDMI, TypeC, 8G RAM, 512G M.2 SSD","8K Mini PC, Intel 8 Core I9 9880H, HUNSN BM23g, Gaming Computer, HTPC, Windows 11 Pro or Linux Ubuntu, Support Proxmox, Esxi, 4G Graphic, DVI, DP, HDMI, TypeC, 8G RAM, 512G M.2 SSD",,0,0,1300.99,1300.99,0,
190711972,"Lenovo IdeaCentre Gaming 5i Desktop, i7-12700, NVIDIA GeForce RTX 3060 LHR 12GB GDDR6, 16GB, 1TB, Win 11 Home","Lenovo IdeaCentre Gaming 5i Desktop, i7-12700, NVIDIA GeForce RTX 3060 LHR 12GB GDDR6, 16GB, 1TB, Win 11 Home","Lenovo IdeaCentre Gaming 5i Desktop, i7-12700, NVIDIA GeForce RTX 3060 LHR 12GB GDDR6, 16GB, 1TB, Win 11 Home",,0,0,1299.99,1299.99,0,
190651509,"Lenovo ThinkPad T14 Gen 3 21CF000BUS 14"" Notebook - WUXGA - 1920 x 1200 - AMD Ryzen 5 PRO 6650U 2.90 GHz - 16 GB Total RAM - 16 GB On-board Memory - 256 GB SSD","Lenovo ThinkPad T14 Gen 3 21CF000BUS 14"" Notebook - WUXGA - 1920 x 1200 - AMD Ryzen 5 PRO 6650U 2.90 GHz - 16 GB Total RAM - 16 GB On-board Memory - 256 GB SSD","Lenovo ThinkPad T14 Gen 3 21CF000BUS 14"" Notebook - WUXGA - 1920 x 1200 - AMD Ryzen 5 PRO 6650U 2.90 GHz - 16 GB Total RAM - 16 GB On-board Memory - 256 GB SSD",2-in-1 Laptops,0,0,1299,1324,0,
195804812,"Partaker 21.5"" TFT LED IP65 Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 4th Core I5, Windows 10 Pro or Linux Ubuntu, A16, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD","Partaker 21.5"" TFT LED IP65 Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 4th Core I5, Windows 10 Pro or Linux Ubuntu, A16, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD","Partaker 21.5"" TFT LED IP65 Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 4th Core I5, Windows 10 Pro or Linux Ubuntu, A16, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD",,0,0,1297.19,1297.19,0,
183826701,Partaker Mini Gaming PC Intel Core i5 9400F GTX1660S 6G Dedicated Card Desktop Computer DDR4 Windows 10 Pro NVMe DP HD DVI Display 32GB RAM 1TB SSD,Partaker Mini Gaming PC Intel Core i5 9400F GTX1660S 6G Dedicated Card Desktop Computer DDR4 Windows 10 Pro NVMe DP HD DVI Display 32GB RAM 1TB SSD,Partaker Mini Gaming PC Intel Core i5 9400F GTX1660S 6G Dedicated Card Desktop Computer DDR4 Windows 10 Pro NVMe DP HD DVI Display 32GB RAM 1TB SSD,,0,0,1297.19,1297.19,0,
195801244,"Partaker 18.5 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 4th Core I5, Windows 10 Pro or Linux Ubuntu, A14, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD 1TB HDD","Partaker 18.5 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 4th Core I5, Windows 10 Pro or Linux Ubuntu, A14, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD 1TB HDD","Partaker 18.5 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 4th Core I5, Windows 10 Pro or Linux Ubuntu, A14, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD 1TB HDD",,0,0,1297.19,1297.19,0,
177740889,"Partaker Mini Desktop Computer, Micro PC with Intel Core i5-10400F Up to 4.30GHz, GTX1650, 4K, Dual Monitor Capable, WiFi, Bluetooth, Win10 Pro, 32GB Ram 1TB SSD","Partaker Mini Desktop Computer, Micro PC with Intel Core i5-10400F Up to 4.30GHz, GTX1650, 4K, Dual Monitor Capable, WiFi, Bluetooth, Win10 Pro, 32GB Ram 1TB SSD","Partaker Mini Desktop Computer, Micro PC with Intel Core i5-10400F Up to 4.30GHz, GTX1650, 4K, Dual Monitor Capable, WiFi, Bluetooth, Win10 Pro, 32GB Ram 1TB SSD",,0,0,1297.19,1297.19,0,
195676581,"Partaker 17"" TFT LED IP65 Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A8, VGA, HDMI, LAN, 2 x COM, 8G RAM, 128G SSD","Partaker 17"" TFT LED IP65 Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A8, VGA, HDMI, LAN, 2 x COM, 8G RAM, 128G SSD","Partaker 17"" TFT LED IP65 Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A8, VGA, HDMI, LAN, 2 x COM, 8G RAM, 128G SSD",,0,0,1297.19,1297.19,0,
195673551,"Partaker 15.6 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A7, VGA, HDMI, LAN, 2 x COM, 4G RAM, 64G SSD","Partaker 15.6 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A7, VGA, HDMI, LAN, 2 x COM, 4G RAM, 64G SSD","Partaker 15.6 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A7, VGA, HDMI, LAN, 2 x COM, 4G RAM, 64G SSD",,0,0,1297.19,1297.19,0,
195589116,"Partaker 15 Inch TFT LED IP65 Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A4, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD","Partaker 15 Inch TFT LED IP65 Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A4, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD","Partaker 15 Inch TFT LED IP65 Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A4, VGA, HDMI, LAN, 2 x COM, 8G RAM, 512G SSD",,0,0,1297.19,1297.19,0,
195589465,"Partaker 15 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A5, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD","Partaker 15 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A5, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD","Partaker 15 Inch TFT LED Industrial Panel PC, High Temperature 5-Wire Resistive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A5, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD",,0,0,1297.19,1297.19,0,
195671802,"Partaker 15.6 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A6, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD","Partaker 15.6 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A6, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD","Partaker 15.6 Inch TFT LED Industrial Panel PC, 10-Point Projected Capacitive Touch Screen, Intel 6th Core I5, Windows 10 Pro or Linux Ubuntu, A6, VGA, HDMI, LAN, 2 x COM, 8G RAM, 256G SSD",,0,0,1297.19,1297.19,0,
178970588,"8K Mini PC, HUNSN BM23b, Intel Core I7 7700HQ 7820HK 7820HQ, Gaming Computer, HTPC, Windows 11 or Linux Ubuntu, GeForce 3G, 2 x LAN, DVI, DP, HDMI, TypeC, Optical, 16G RAM, 256G M.2 SSD, 1TB HDD","8K Mini PC, HUNSN BM23b, Intel Core I7 7700HQ 7820HK 7820HQ, Gaming Computer, HTPC, Windows 11 or Linux Ubuntu, GeForce 3G, 2 x LAN, DVI, DP, HDMI, TypeC, Optical, 16G RAM, 256G M.2 SSD, 1TB HDD","8K Mini PC, HUNSN BM23b, Intel Core I7 7700HQ 7820HK 7820HQ, Gaming Computer, HTPC, Windows 11 or Linux Ubuntu, GeForce 3G, 2 x LAN, DVI, DP, HDMI, TypeC, Optical, 16G RAM, 256G M.2 SSD, 1TB HDD",,0,0,1295.99,1295.99,0,
178909340,"8K Mini PC, Intel 8 Core I7 10870H, HUNSN BM23g, Gaming Computer, HTPC, Windows 11 Pro or Linux Ubuntu, Support Proxmox, Esxi, 4G Graphic, DVI, DP, HDMI, TypeC, 8G RAM, 512G M.2 SSD","8K Mini PC, Intel 8 Core I7 10870H, HUNSN BM23g, Gaming Computer, HTPC, Windows 11 Pro or Linux Ubuntu, Support Proxmox, Esxi, 4G Graphic, DVI, DP, HDMI, TypeC, 8G RAM, 512G M.2 SSD","8K Mini PC, Intel 8 Core I7 10870H, HUNSN BM23g, Gaming Computer, HTPC, Windows 11 Pro or Linux Ubuntu, Support Proxmox, Esxi, 4G Graphic, DVI, DP, HDMI, TypeC, 8G RAM, 512G M.2 SSD",,0,0,1294.99,1294.99,0,
190685243,"Lenovo ThinkPad E14 Gen 4 AMD Laptop, 14.0"" FHD IPS Touch  60Hz  Narrow Bezel, Ryzen 7 5825U,  AMD Radeon Graphics, 16GB, 1TB, Win 11 Pro","Lenovo ThinkPad E14 Gen 4 AMD Laptop, 14.0"" FHD IPS Touch  60Hz  Narrow Bezel, Ryzen 7 5825U,  AMD Radeon Graphics, 16GB, 1TB, Win 11 Pro","Lenovo ThinkPad E14 Gen 4 AMD Laptop, 14.0"" FHD IPS Touch  60Hz  Narrow Bezel, Ryzen 7 5825U,  AMD Radeon Graphics, 16GB, 1TB, Win 11 Pro",,0,0,1294.89,1294.89,0,
9534899,"4K Fanless Mini PC, HUNSN BM14, Intel I7 8550U / 8565U / 8559U / 8569U / 8650U, Desktop Computer, Server, Windows 11 pro or Linux Ubuntu, WiFi, BT, DP, HDMI, LAN, 64G RAM DDR4, 1TB NVME SSD","4K Fanless Mini PC, HUNSN BM14, Intel I7 8550U / 8565U / 8559U / 8569U / 8650U, Desktop Computer, Server, Windows 11 pro or Linux Ubuntu, WiFi, BT, DP, HDMI, LAN, 64G RAM DDR4, 1TB NVME SSD","4K Fanless Mini PC, HUNSN BM14, Intel I7 8550U / 8565U / 8559U / 8569U / 8650U, Desktop Computer, Server, Windows 11 pro or Linux Ubuntu, WiFi, BT, DP, HDMI, LAN, 64G RAM DDR4, 1TB NVME SSD",,4,5,1293.99,1293.99,0,
